,date,county,state,fips,cases,deaths
2773,2020-03-16,San Benito,California,6069.0,1,0.0
2774,2020-03-16,San Bernardino,California,6071.0,2,0.0
2775,2020-03-16,San Diego,California,6073.0,56,0.0
2776,2020-03-16,San Francisco,California,6075.0,43,0.0
2777,2020-03-16,San Joaquin,California,6077.0,9,0.0
2778,2020-03-16,San Luis Obispo,California,6079.0,3,0.0
2779,2020-03-16,San Mateo,California,6081.0,42,1.0
2780,2020-03-16,Santa Barbara,California,6083.0,1,0.0
2781,2020-03-16,Santa Clara,California,6085.0,138,4.0
2782,2020-03-16,Santa Cruz,California,6087.0,2,0.0
2783,2020-03-16,Shasta,California,6089.0,1,0.0
2784,2020-03-16,Solano,California,6095.0,15,0.0
2785,2020-03-16,Sonoma,California,6097.0,8,0.0
2786,2020-03-16,Stanislaus,California,6099.0,3,0.0
2787,2020-03-16,Tulare,California,6107.0,3,0.0
2788,2020-03-16,Ventura,California,6111.0,5,0.0
2789,2020-03-16,Yolo,California,6113.0,2,0.0
3240,2020-03-17,Alameda,California,6001.0,49,0.0
3241,2020-03-17,Contra Costa,California,6013.0,34,0.0
3242,2020-03-17,Fresno,California,6019.0,2,0.0
3243,2020-03-17,Humboldt,California,6023.0,1,0.0
3244,2020-03-17,Kern,California,6029.0,1,0.0
3245,2020-03-17,Los Angeles,California,6037.0,144,1.0
3246,2020-03-17,Madera,California,6039.0,1,0.0
3247,2020-03-17,Marin,California,6041.0,4,0.0
3248,2020-03-17,Monterey,California,6053.0,2,0.0
3249,2020-03-17,Napa,California,6055.0,1,0.0
3250,2020-03-17,Nevada,California,6057.0,1,0.0
3251,2020-03-17,Orange,California,6059.0,29,0.0
3252,2020-03-17,Placer,California,6061.0,8,1.0
3253,2020-03-17,Riverside,California,6065.0,16,3.0
3254,2020-03-17,Sacramento,California,6067.0,39,2.0
3255,2020-03-17,San Benito,California,6069.0,2,1.0
3256,2020-03-17,San Bernardino,California,6071.0,3,0.0
3257,2020-03-17,San Diego,California,6073.0,61,0.0
3258,2020-03-17,San Francisco,California,6075.0,46,0.0
3259,2020-03-17,San Joaquin,California,6077.0,13,0.0
3260,2020-03-17,San Luis Obispo,California,6079.0,6,0.0
3261,2020-03-17,San Mateo,California,6081.0,64,1.0
3262,2020-03-17,Santa Barbara,California,6083.0,2,0.0
3263,2020-03-17,Santa Clara,California,6085.0,155,5.0
3264,2020-03-17,Santa Cruz,California,6087.0,2,0.0
3265,2020-03-17,Shasta,California,6089.0,1,0.0
3266,2020-03-17,Solano,California,6095.0,15,0.0
3267,2020-03-17,Sonoma,California,6097.0,9,0.0
3268,2020-03-17,Stanislaus,California,6099.0,4,0.0
3269,2020-03-17,Tulare,California,6107.0,3,0.0
3270,2020-03-17,Ventura,California,6111.0,10,0.0
3271,2020-03-17,Yolo,California,6113.0,4,0.0
3793,2020-03-18,Alameda,California,6001.0,53,0.0
3794,2020-03-18,Contra Costa,California,6013.0,41,0.0
3795,2020-03-18,Fresno,California,6019.0,4,0.0
3796,2020-03-18,Humboldt,California,6023.0,1,0.0
3797,2020-03-18,Kern,California,6029.0,1,0.0
3798,2020-03-18,Los Angeles,California,6037.0,190,1.0
3799,2020-03-18,Madera,California,6039.0,1,0.0
3800,2020-03-18,Marin,California,6041.0,16,0.0
3801,2020-03-18,Mendocino,California,6045.0,1,0.0
3802,2020-03-18,Monterey,California,6053.0,2,0.0
3803,2020-03-18,Napa,California,6055.0,1,0.0
3804,2020-03-18,Nevada,California,6057.0,1,0.0
3805,2020-03-18,Orange,California,6059.0,42,0.0
3806,2020-03-18,Placer,California,6061.0,9,1.0
3807,2020-03-18,Riverside,California,6065.0,16,3.0
3808,2020-03-18,Sacramento,California,6067.0,39,2.0
3809,2020-03-18,San Benito,California,6069.0,5,1.0
3810,2020-03-18,San Bernardino,California,6071.0,5,0.0
3811,2020-03-18,San Diego,California,6073.0,81,0.0
3812,2020-03-18,San Francisco,California,6075.0,51,0.0
3813,2020-03-18,San Joaquin,California,6077.0,14,2.0
3814,2020-03-18,San Luis Obispo,California,6079.0,7,0.0
3815,2020-03-18,San Mateo,California,6081.0,80,1.0
3816,2020-03-18,Santa Barbara,California,6083.0,2,0.0
3817,2020-03-18,Santa Clara,California,6085.0,175,6.0
3818,2020-03-18,Santa Cruz,California,6087.0,2,0.0
3819,2020-03-18,Shasta,California,6089.0,1,0.0
3820,2020-03-18,Solano,California,6095.0,15,0.0
3821,2020-03-18,Sonoma,California,6097.0,9,0.0
3822,2020-03-18,Stanislaus,California,6099.0,5,0.0
3823,2020-03-18,Tulare,California,6107.0,5,0.0
3824,2020-03-18,Ventura,California,6111.0,13,0.0
3825,2020-03-18,Yolo,California,6113.0,5,0.0
4453,2020-03-19,Alameda,California,6001.0,57,0.0
4454,2020-03-19,Contra Costa,California,6013.0,42,0.0
4455,2020-03-19,Fresno,California,6019.0,4,0.0
4456,2020-03-19,Humboldt,California,6023.0,1,0.0
4457,2020-03-19,Kern,California,6029.0,2,0.0
4458,2020-03-19,Los Angeles,California,6037.0,231,2.0
4459,2020-03-19,Madera,California,6039.0,3,0.0
4460,2020-03-19,Marin,California,6041.0,25,0.0
4461,2020-03-19,Mendocino,California,6045.0,1,0.0
4462,2020-03-19,Monterey,California,6053.0,2,0.0
4463,2020-03-19,Napa,California,6055.0,1,0.0
4464,2020-03-19,Nevada,California,6057.0,1,0.0
4465,2020-03-19,Orange,California,6059.0,53,0.0
4466,2020-03-19,Placer,California,6061.0,9,1.0
4467,2020-03-19,Riverside,California,6065.0,22,3.0
4468,2020-03-19,Sacramento,California,6067.0,44,3.0
4469,2020-03-19,San Benito,California,6069.0,5,1.0
4470,2020-03-19,San Bernardino,California,6071.0,5,0.0
4471,2020-03-19,San Diego,California,6073.0,105,0.0
4472,2020-03-19,San Francisco,California,6075.0,73,0.0
4473,2020-03-19,San Joaquin,California,6077.0,17,2.0
4474,2020-03-19,San Luis Obispo,California,6079.0,13,0.0
4475,2020-03-19,San Mateo,California,6081.0,89,1.0
4476,2020-03-19,Santa Barbara,California,6083.0,8,0.0
4477,2020-03-19,Santa Clara,California,6085.0,189,6.0
4478,2020-03-19,Santa Cruz,California,6087.0,2,0.0
4479,2020-03-19,Shasta,California,6089.0,1,0.0
4480,2020-03-19,Solano,California,6095.0,15,0.0
4481,2020-03-19,Sonoma,California,6097.0,11,0.0
4482,2020-03-19,Stanislaus,California,6099.0,5,0.0
4483,2020-03-19,Tulare,California,6107.0,7,0.0
4484,2020-03-19,Ventura,California,6111.0,19,0.0
4485,2020-03-19,Yolo,California,6113.0,5,0.0
5226,2020-03-20,Alameda,California,6001.0,67,0.0
5227,2020-03-20,Amador,California,6005.0,1,0.0
5228,2020-03-20,Contra Costa,California,6013.0,46,1.0
5229,2020-03-20,Fresno,California,6019.0,10,0.0
5230,2020-03-20,Humboldt,California,6023.0,2,0.0
5231,2020-03-20,Imperial,California,6025.0,4,0.0
5232,2020-03-20,Kern,California,6029.0,2,0.0
5233,2020-03-20,Los Angeles,California,6037.0,292,2.0
5234,2020-03-20,Madera,California,6039.0,3,0.0
5235,2020-03-20,Marin,California,6041.0,38,0.0
5236,2020-03-20,Mendocino,California,6045.0,1,0.0
5237,2020-03-20,Monterey,California,6053.0,5,0.0
5238,2020-03-20,Napa,California,6055.0,1,0.0
5239,2020-03-20,Nevada,California,6057.0,1,0.0
5240,2020-03-20,Orange,California,6059.0,65,0.0
5241,2020-03-20,Placer,California,6061.0,9,1.0
5242,2020-03-20,Riverside,California,6065.0,28,4.0
5243,2020-03-20,Sacramento,California,6067.0,52,3.0
5244,2020-03-20,San Benito,California,6069.0,5,1.0
5245,2020-03-20,San Bernardino,California,6071.0,9,0.0
5246,2020-03-20,San Diego,California,6073.0,131,0.0
5247,2020-03-20,San Francisco,California,6075.0,79,0.0
5248,2020-03-20,San Joaquin,California,6077.0,25,2.0
5249,2020-03-20,San Luis Obispo,California,6079.0,16,0.0
5250,2020-03-20,San Mateo,California,6081.0,100,1.0
5251,2020-03-20,Santa Barbara,California,6083.0,9,0.0
5252,2020-03-20,Santa Clara,California,6085.0,196,8.0
5253,2020-03-20,Santa Cruz,California,6087.0,15,0.0
5254,2020-03-20,Shasta,California,6089.0,1,0.0
5255,2020-03-20,Solano,California,6095.0,18,0.0
5256,2020-03-20,Sonoma,California,6097.0,11,1.0
5257,2020-03-20,Stanislaus,California,6099.0,5,0.0
5258,2020-03-20,Tulare,California,6107.0,11,0.0
5259,2020-03-20,Ventura,California,6111.0,19,0.0
5260,2020-03-20,Yolo,California,6113.0,6,0.0
6145,2020-03-21,Alameda,California,6001.0,87,0.0
6146,2020-03-21,Amador,California,6005.0,1,0.0
6147,2020-03-21,Butte,California,6007.0,1,0.0
6148,2020-03-21,Contra Costa,California,6013.0,51,1.0
6149,2020-03-21,El Dorado,California,6017.0,2,0.0
6150,2020-03-21,Fresno,California,6019.0,10,0.0
6151,2020-03-21,Humboldt,California,6023.0,2,0.0
6152,2020-03-21,Imperial,California,6025.0,4,0.0
6153,2020-03-21,Kern,California,6029.0,4,0.0
6154,2020-03-21,Los Angeles,California,6037.0,351,4.0
6155,2020-03-21,Madera,California,6039.0,3,0.0
6156,2020-03-21,Marin,California,6041.0,38,0.0
6157,2020-03-21,Mendocino,California,6045.0,1,0.0
6158,2020-03-21,Monterey,California,6053.0,11,1.0
6159,2020-03-21,Napa,California,6055.0,1,0.0
6160,2020-03-21,Nevada,California,6057.0,1,0.0
6161,2020-03-21,Orange,California,6059.0,78,0.0
6162,2020-03-21,Placer,California,6061.0,12,1.0
6163,2020-03-21,Riverside,California,6065.0,30,5.0
6164,2020-03-21,Sacramento,California,6067.0,52,3.0
6165,2020-03-21,San Benito,California,6069.0,5,1.0
6166,2020-03-21,San Bernardino,California,6071.0,9,0.0
6167,2020-03-21,San Diego,California,6073.0,159,0.0
6168,2020-03-21,San Francisco,California,6075.0,84,0.0
6169,2020-03-21,San Joaquin,California,6077.0,31,2.0
6170,2020-03-21,San Luis Obispo,California,6079.0,27,0.0
6171,2020-03-21,San Mateo,California,6081.0,110,1.0
6172,2020-03-21,Santa Barbara,California,6083.0,17,0.0
6173,2020-03-21,Santa Clara,California,6085.0,263,8.0
6174,2020-03-21,Santa Cruz,California,6087.0,15,0.0
6175,2020-03-21,Shasta,California,6089.0,2,0.0
6176,2020-03-21,Siskiyou,California,6093.0,2,0.0
6177,2020-03-21,Solano,California,6095.0,19,0.0
6178,2020-03-21,Sonoma,California,6097.0,11,1.0
6179,2020-03-21,Stanislaus,California,6099.0,5,0.0
6180,2020-03-21,Tulare,California,6107.0,11,0.0
6181,2020-03-21,Ventura,California,6111.0,26,0.0
6182,2020-03-21,Yolo,California,6113.0,6,0.0
6183,2020-03-21,Yuba,California,6115.0,2,0.0
7179,2020-03-22,Alameda,California,6001.0,127,0.0
7180,2020-03-22,Amador,California,6005.0,1,0.0
7181,2020-03-22,Butte,California,6007.0,2,0.0
7182,2020-03-22,Contra Costa,California,6013.0,61,1.0
7183,2020-03-22,El Dorado,California,6017.0,2,0.0
7184,2020-03-22,Fresno,California,6019.0,10,0.0
7185,2020-03-22,Humboldt,California,6023.0,2,0.0
7186,2020-03-22,Imperial,California,6025.0,4,0.0
7187,2020-03-22,Kern,California,6029.0,5,0.0
7188,2020-03-22,Los Angeles,California,6037.0,421,5.0
7189,2020-03-22,Madera,California,6039.0,3,0.0
7190,2020-03-22,Marin,California,6041.0,38,0.0
7191,2020-03-22,Mendocino,California,6045.0,1,0.0
7192,2020-03-22,Monterey,California,6053.0,14,1.0
7193,2020-03-22,Napa,California,6055.0,3,0.0
7194,2020-03-22,Nevada,California,6057.0,1,0.0
7195,2020-03-22,Orange,California,6059.0,95,0.0
7196,2020-03-22,Placer,California,6061.0,12,1.0
7197,2020-03-22,Riverside,California,6065.0,45,6.0
7198,2020-03-22,Sacramento,California,6067.0,52,3.0
7199,2020-03-22,San Benito,California,6069.0,5,1.0
7200,2020-03-22,San Bernardino,California,6071.0,17,0.0
7201,2020-03-22,San Diego,California,6073.0,205,0.0
7202,2020-03-22,San Francisco,California,6075.0,111,0.0
7203,2020-03-22,San Joaquin,California,6077.0,41,2.0
7204,2020-03-22,San Luis Obispo,California,6079.0,27,0.0
7205,2020-03-22,San Mateo,California,6081.0,117,1.0
7206,2020-03-22,Santa Barbara,California,6083.0,18,0.0
7207,2020-03-22,Santa Clara,California,6085.0,303,11.0
7208,2020-03-22,Santa Cruz,California,6087.0,15,0.0
7209,2020-03-22,Shasta,California,6089.0,2,0.0
7210,2020-03-22,Siskiyou,California,6093.0,2,0.0
7211,2020-03-22,Solano,California,6095.0,19,0.0
7212,2020-03-22,Sonoma,California,6097.0,11,1.0
7213,2020-03-22,Stanislaus,California,6099.0,8,0.0
7214,2020-03-22,Tulare,California,6107.0,12,0.0
7216,2020-03-22,Ventura,California,6111.0,30,1.0
7217,2020-03-22,Yolo,California,6113.0,6,1.0
7218,2020-03-22,Yuba,California,6115.0,2,0.0
8322,2020-03-23,Alameda,California,6001.0,139,1.0
8323,2020-03-23,Amador,California,6005.0,1,0.0
8324,2020-03-23,Butte,California,6007.0,3,0.0
8325,2020-03-23,Contra Costa,California,6013.0,71,1.0
8326,2020-03-23,El Dorado,California,6017.0,2,0.0
8327,2020-03-23,Fresno,California,6019.0,13,0.0
8328,2020-03-23,Humboldt,California,6023.0,2,0.0
8329,2020-03-23,Imperial,California,6025.0,4,0.0
8330,2020-03-23,Kern,California,6029.0,5,0.0
8331,2020-03-23,Los Angeles,California,6037.0,536,7.0
8332,2020-03-23,Madera,California,6039.0,6,0.0
8333,2020-03-23,Marin,California,6041.0,47,0.0
8334,2020-03-23,Mendocino,California,6045.0,1,0.0
8335,2020-03-23,Monterey,California,6053.0,20,1.0
8336,2020-03-23,Napa,California,6055.0,3,0.0
8337,2020-03-23,Nevada,California,6057.0,3,0.0
8338,2020-03-23,Orange,California,6059.0,125,0.0
8339,2020-03-23,Placer,California,6061.0,20,1.0
8340,2020-03-23,Riverside,California,6065.0,48,6.0
8341,2020-03-23,Sacramento,California,6067.0,87,4.0
8342,2020-03-23,San Benito,California,6069.0,6,1.0
8343,2020-03-23,San Bernardino,California,6071.0,17,0.0
8344,2020-03-23,San Diego,California,6073.0,230,0.0
8345,2020-03-23,San Francisco,California,6075.0,134,0.0
8346,2020-03-23,San Joaquin,California,6077.0,51,2.0
8347,2020-03-23,San Luis Obispo,California,6079.0,33,0.0
8348,2020-03-23,San Mateo,California,6081.0,142,1.0
8349,2020-03-23,Santa Barbara,California,6083.0,18,0.0
8350,2020-03-23,Santa Clara,California,6085.0,321,11.0
8351,2020-03-23,Santa Cruz,California,6087.0,22,0.0
8352,2020-03-23,Shasta,California,6089.0,3,0.0
8353,2020-03-23,Siskiyou,California,6093.0,3,0.0
8354,2020-03-23,Solano,California,6095.0,21,0.0
8355,2020-03-23,Sonoma,California,6097.0,29,1.0
8356,2020-03-23,Stanislaus,California,6099.0,10,0.0
8357,2020-03-23,Tulare,California,6107.0,16,0.0
8359,2020-03-23,Ventura,California,6111.0,35,1.0
8360,2020-03-23,Yolo,California,6113.0,8,1.0
8361,2020-03-23,Yuba,California,6115.0,3,0.0
9562,2020-03-24,Alameda,California,6001.0,151,2.0
9563,2020-03-24,Amador,California,6005.0,1,0.0
9564,2020-03-24,Butte,California,6007.0,4,0.0
9565,2020-03-24,Calaveras,California,6009.0,2,0.0
9566,2020-03-24,Contra Costa,California,6013.0,86,1.0
9567,2020-03-24,El Dorado,California,6017.0,3,0.0
9568,2020-03-24,Fresno,California,6019.0,18,0.0
9569,2020-03-24,Humboldt,California,6023.0,5,0.0
9570,2020-03-24,Imperial,California,6025.0,9,0.0
9571,2020-03-24,Kern,California,6029.0,14,0.0
9572,2020-03-24,Los Angeles,California,6037.0,662,11.0
9573,2020-03-24,Madera,California,6039.0,6,0.0
9574,2020-03-24,Marin,California,6041.0,53,0.0
9575,2020-03-24,Mendocino,California,6045.0,2,0.0
9576,2020-03-24,Merced,California,6047.0,1,0.0
9577,2020-03-24,Mono,California,6051.0,2,0.0
9578,2020-03-24,Monterey,California,6053.0,20,1.0
9579,2020-03-24,Napa,California,6055.0,3,0.0
9580,2020-03-24,Nevada,California,6057.0,4,0.0
9581,2020-03-24,Orange,California,6059.0,152,0.0
9582,2020-03-24,Placer,California,6061.0,26,1.0
9583,2020-03-24,Riverside,California,6065.0,59,6.0
9584,2020-03-24,Sacramento,California,6067.0,87,4.0
9585,2020-03-24,San Benito,California,6069.0,7,1.0
9586,2020-03-24,San Bernardino,California,6071.0,38,1.0
9587,2020-03-24,San Diego,California,6073.0,242,1.0
9588,2020-03-24,San Francisco,California,6075.0,152,0.0
9589,2020-03-24,San Joaquin,California,6077.0,60,2.0
9590,2020-03-24,San Luis Obispo,California,6079.0,42,0.0
9591,2020-03-24,San Mateo,California,6081.0,161,1.0
9592,2020-03-24,Santa Barbara,California,6083.0,24,0.0
9593,2020-03-24,Santa Clara,California,6085.0,375,17.0
9594,2020-03-24,Santa Cruz,California,6087.0,24,0.0
9595,2020-03-24,Shasta,California,6089.0,3,0.0
9596,2020-03-24,Siskiyou,California,6093.0,3,0.0
9597,2020-03-24,Solano,California,6095.0,29,0.0
9598,2020-03-24,Sonoma,California,6097.0,34,1.0
9599,2020-03-24,Stanislaus,California,6099.0,11,0.0
9600,2020-03-24,Tulare,California,6107.0,17,0.0
9601,2020-03-24,Ventura,California,6111.0,39,1.0
9602,2020-03-24,Yolo,California,6113.0,10,1.0
9603,2020-03-24,Yuba,California,6115.0,3,0.0
10933,2020-03-25,Alameda,California,6001.0,156,2.0
10934,2020-03-25,Amador,California,6005.0,1,0.0
10935,2020-03-25,Butte,California,6007.0,4,0.0
10936,2020-03-25,Calaveras,California,6009.0,2,0.0
10937,2020-03-25,Contra Costa,California,6013.0,108,1.0
10938,2020-03-25,El Dorado,California,6017.0,3,0.0
10939,2020-03-25,Fresno,California,6019.0,19,0.0
10940,2020-03-25,Humboldt,California,6023.0,10,0.0
10941,2020-03-25,Imperial,California,6025.0,9,0.0
10942,2020-03-25,Inyo,California,6027.0,1,0.0
10943,2020-03-25,Kern,California,6029.0,24,0.0
10944,2020-03-25,Los Angeles,California,6037.0,799,13.0
10945,2020-03-25,Madera,California,6039.0,7,0.0
10946,2020-03-25,Marin,California,6041.0,53,0.0
10947,2020-03-25,Mendocino,California,6045.0,2,0.0
10948,2020-03-25,Merced,California,6047.0,1,0.0
10949,2020-03-25,Mono,California,6051.0,4,0.0
10950,2020-03-25,Monterey,California,6053.0,24,1.0
10951,2020-03-25,Napa,California,6055.0,6,0.0
10952,2020-03-25,Nevada,California,6057.0,4,0.0
10953,2020-03-25,Orange,California,6059.0,187,1.0
10954,2020-03-25,Placer,California,6061.0,30,1.0
10955,2020-03-25,Riverside,California,6065.0,107,8.0
10956,2020-03-25,Sacramento,California,6067.0,112,5.0
10957,2020-03-25,San Benito,California,6069.0,9,1.0
10958,2020-03-25,San Bernardino,California,6071.0,54,2.0
10959,2020-03-25,San Diego,California,6073.0,297,2.0
10960,2020-03-25,San Francisco,California,6075.0,181,1.0
10961,2020-03-25,San Joaquin,California,6077.0,71,3.0
10962,2020-03-25,San Luis Obispo,California,6079.0,46,0.0
10963,2020-03-25,San Mateo,California,6081.0,165,5.0
10964,2020-03-25,Santa Barbara,California,6083.0,26,0.0
10965,2020-03-25,Santa Clara,California,6085.0,459,18.0
10966,2020-03-25,Santa Cruz,California,6087.0,25,0.0
10967,2020-03-25,Shasta,California,6089.0,3,1.0
10968,2020-03-25,Siskiyou,California,6093.0,3,0.0
10969,2020-03-25,Solano,California,6095.0,36,0.0
10970,2020-03-25,Sonoma,California,6097.0,39,1.0
10971,2020-03-25,Stanislaus,California,6099.0,12,0.0
10972,2020-03-25,Sutter,California,6101.0,2,0.0
10973,2020-03-25,Tulare,California,6107.0,18,0.0
10974,2020-03-25,Ventura,California,6111.0,50,1.0
10975,2020-03-25,Yolo,California,6113.0,11,1.0
10976,2020-03-25,Yuba,California,6115.0,3,0.0
12478,2020-03-26,Alameda,California,6001.0,199,4.0
12479,2020-03-26,Amador,California,6005.0,1,0.0
12480,2020-03-26,Butte,California,6007.0,5,0.0
12481,2020-03-26,Calaveras,California,6009.0,3,0.0
12482,2020-03-26,Contra Costa,California,6013.0,131,1.0
12483,2020-03-26,El Dorado,California,6017.0,9,0.0
12484,2020-03-26,Fresno,California,6019.0,27,0.0
12485,2020-03-26,Humboldt,California,6023.0,12,0.0
12486,2020-03-26,Imperial,California,6025.0,17,0.0
12487,2020-03-26,Inyo,California,6027.0,2,0.0
12488,2020-03-26,Kern,California,6029.0,33,0.0
12489,2020-03-26,Los Angeles,California,6037.0,1216,21.0
12490,2020-03-26,Madera,California,6039.0,7,0.0
12491,2020-03-26,Marin,California,6041.0,65,0.0
12492,2020-03-26,Mendocino,California,6045.0,2,0.0
12493,2020-03-26,Merced,California,6047.0,4,0.0
12494,2020-03-26,Mono,California,6051.0,6,0.0
12495,2020-03-26,Monterey,California,6053.0,24,1.0
12496,2020-03-26,Napa,California,6055.0,7,0.0
12497,2020-03-26,Nevada,California,6057.0,8,0.0
12498,2020-03-26,Orange,California,6059.0,256,1.0
12499,2020-03-26,Placer,California,6061.0,30,1.0
12500,2020-03-26,Riverside,California,6065.0,107,8.0
12501,2020-03-26,Sacramento,California,6067.0,112,5.0
12502,2020-03-26,San Benito,California,6069.0,9,1.0
12503,2020-03-26,San Bernardino,California,6071.0,55,3.0
12504,2020-03-26,San Diego,California,6073.0,341,3.0
12505,2020-03-26,San Francisco,California,6075.0,226,2.0
12506,2020-03-26,San Joaquin,California,6077.0,83,3.0
12507,2020-03-26,San Luis Obispo,California,6079.0,54,0.0
12508,2020-03-26,San Mateo,California,6081.0,195,5.0
12509,2020-03-26,Santa Barbara,California,6083.0,32,0.0
12510,2020-03-26,Santa Clara,California,6085.0,542,20.0
12511,2020-03-26,Santa Cruz,California,6087.0,32,0.0
12512,2020-03-26,Shasta,California,6089.0,3,1.0
12513,2020-03-26,Siskiyou,California,6093.0,3,0.0
12514,2020-03-26,Solano,California,6095.0,39,0.0
12515,2020-03-26,Sonoma,California,6097.0,49,1.0
12516,2020-03-26,Stanislaus,California,6099.0,17,0.0
12517,2020-03-26,Sutter,California,6101.0,2,0.0
12518,2020-03-26,Tulare,California,6107.0,20,0.0
12519,2020-03-26,Ventura,California,6111.0,61,1.0
12520,2020-03-26,Yolo,California,6113.0,11,1.0
12521,2020-03-26,Yuba,California,6115.0,3,0.0
14142,2020-03-27,Alameda,California,6001.0,241,4.0
14143,2020-03-27,Amador,California,6005.0,1,0.0
14144,2020-03-27,Butte,California,6007.0,5,0.0
14145,2020-03-27,Calaveras,California,6009.0,3,0.0
14146,2020-03-27,Colusa,California,6011.0,1,0.0
14147,2020-03-27,Contra Costa,California,6013.0,151,2.0
14148,2020-03-27,El Dorado,California,6017.0,12,0.0
14149,2020-03-27,Fresno,California,6019.0,31,0.0
14150,2020-03-27,Humboldt,California,6023.0,14,0.0
14151,2020-03-27,Imperial,California,6025.0,21,0.0
14152,2020-03-27,Inyo,California,6027.0,5,0.0
